index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
285,"[40, 60[",Federal-gov,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,15024,0,40,North America, >50K
286,"[40, 60[",Private,*,Professional Education,15,Married-civ-spouse,Technical, Husband,White,Male,0,0,60,North America, >50K
287,"[40, 60[",Private,*,Undergraduate,10,Divorced,Other, Not-in-family,White,Male,0,0,45,North America, <=50K
288,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
290,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,White,Male,0,0,45,North America, <=50K
291,"[20, 40[",Private,*,High School,9,Divorced,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
292,"[20, 40[",Local-gov,*,Undergraduate,13,Never-married,Other, Not-in-family,White,Male,0,0,56,North America, <=50K
293,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Male,0,0,45,North America, <=50K
294,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Unmarried,Black,Female,0,0,40,North America, <=50K
295,"[60, 80[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,16,North America, <=50K
296,"[20, 40[",Self-emp-inc,*,Undergraduate,13,Divorced,Nontechnical, Not-in-family,White,Female,0,0,60,North America, <=50K
298,"[20, 40[",Private,*,High School,9,Never-married,Technical, Own-child,White,Male,0,0,40,North America, <=50K
299,"[20, 40[",Private,*,High School,9,Divorced,Nontechnical, Not-in-family,White,Male,0,0,80,North America, <=50K
300,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,7688,0,40,North America, >50K
301,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Not-in-family,Asian-Pac-Islander,Female,0,0,25,North America, <=50K
302,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,45,North America, >50K
303,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,4386,0,40,North America, >50K
305,"[40, 60[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Female,0,0,40,North America, <=50K
306,"[20, 40[",Private,*,Professional Education,12,Never-married,Technical, Not-in-family,White,Male,0,0,45,North America, <=50K
307,"[40, 60[",Private,*,Professional Education,12,Never-married,Technical, Not-in-family,White,Female,0,0,33,North America, <=50K
308,"[20, 40[",Private,*,Professional Education,12,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, >50K
309,"[40, 60[",Self-emp-inc,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,54,North America, >50K
310,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Male,0,0,40,North America, <=50K
314,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Male,0,0,15,North America, <=50K
315,"[20, 40[",Private,*,Undergraduate,10,Never-married,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
316,"[60, 80[",Self-emp-not-inc,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
318,"[20, 40[",Private,*,Undergraduate,10,Never-married,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
319,"[60, 80[",Private,*,High School,9,Widowed,Other, Not-in-family,White,Female,0,0,24,North America, <=50K
320,"[20, 40[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
321,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,1485,50,North America, <=50K
322,"[20, 40[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Male,0,0,45,North America, <=50K
323,"[20, 40[",Private,*,High School,7,Never-married,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
324,"[60, 80[",Self-emp-not-inc,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,0,10,North America, <=50K
325,"[60, 80[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,45,North America, <=50K
326,"[20, 40[",?,*,Professional Education,11,Never-married,Other, Own-child,Black,Female,0,0,15,North America, <=50K
327,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Wife,White,Female,0,1887,50,North America, >50K
328,"[40, 60[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
329,"[60, 80[",Private,*,High School,9,Never-married,Other, Not-in-family,White,Male,2050,0,55,North America, <=50K
331,"[20, 40[",Private,*,Undergraduate,13,Never-married,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
333,"[40, 60[",Local-gov,*,High School,6,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
334,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
336,"[20, 40[",Private,*,High School,9,Never-married,Technical, Other-relative,White,Male,0,0,40,North America, <=50K
337,"[40, 60[",Private,*,Graduate,14,Never-married,Technical, Not-in-family,White,Male,0,0,60,North America, <=50K
339,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Other, Husband,Black,Male,0,0,40,North America, <=50K
340,"[20, 40[",Private,*,Professional Education,12,Never-married,Nontechnical, Not-in-family,White,Male,0,0,40,North America, <=50K
341,"[20, 40[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Husband,White,Male,7298,0,40,North America, >50K
342,"[20, 40[",State-gov,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,7298,0,40,North America, >50K
343,"[20, 40[",Private,*,High School,9,Never-married,Other, Not-in-family,White,Male,0,0,20,North America, <=50K
344,"[20, 40[",State-gov,*,Undergraduate,10,Never-married,Other, Own-child,Black,Female,0,0,40,North America, <=50K
345,"[40, 60[",Self-emp-not-inc,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Male,0,0,42,North America, <=50K
346,"[60, 80[",?,*,High School,7,Married-civ-spouse,Other, Husband,White,Male,0,0,8,North America, <=50K
347,"[20, 40[",?,*,Professional Education,11,Divorced,Other, Unmarried,White,Female,0,0,40,North America, <=50K
349,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Own-child,White,Male,0,0,25,North America, <=50K
350,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
351,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
352,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
353,"[40, 60[",Local-gov,*,High School,7,Married-civ-spouse,Other, Husband,White,Male,0,0,30,North America, <=50K
354,"[40, 60[",?,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, >50K
355,"[20, 40[",Federal-gov,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, >50K
357,"[40, 60[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
358,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Other, Wife,White,Female,0,0,35,North America, <=50K
359,"[20, 40[",Self-emp-not-inc,*,High School,5,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,Europe, <=50K
360,"[20, 40[",Private,*,High School,6,Married-civ-spouse,Other, Wife,White,Female,0,0,24,North America, <=50K
361,"[60, 80[",Private,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
362,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,45,North America, <=50K
363,"[40, 60[",Private,*,Undergraduate,13,Divorced,Nontechnical, Not-in-family,White,Male,0,1564,45,North America, >50K
365,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
366,"[40, 60[",Self-emp-not-inc,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,45,North America, <=50K
367,"[20, 40[",Private,*,Professional Education,12,Never-married,Nontechnical, Not-in-family,White,Female,0,0,15,North America, <=50K
368,"[40, 60[",Private,*,Undergraduate,13,Divorced,Nontechnical, Not-in-family,White,Female,0,0,45,North America, >50K
369,"[20, 40[",Private,*,High School,9,Divorced,Nontechnical, Unmarried,White,Female,0,0,40,North America, <=50K
370,"[20, 40[",Federal-gov,*,Undergraduate,10,Never-married,Other, Unmarried,White,Female,0,0,15,North America, <=50K
371,"[0, 20[",Private,*,High School,7,Never-married,Other, Own-child,White,Male,0,0,10,North America, <=50K
372,"[40, 60[",State-gov,*,Professional Education,11,Married-civ-spouse,Technical, Husband,White,Male,0,0,38,North America, >50K
373,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,Black,Male,0,0,40,North America, <=50K
374,"[40, 60[",Private,*,High School,9,Never-married,Technical, Not-in-family,Black,Male,0,0,40,North America, <=50K
375,"[20, 40[",Local-gov,*,Undergraduate,10,Never-married,Other, Own-child,White,Female,0,0,10,North America, <=50K
376,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Wife,White,Female,0,0,40,North America, <=50K
377,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Not-in-family,White,Male,0,0,40,North America, <=50K
378,"[40, 60[",Self-emp-not-inc,*,Graduate,14,Divorced,Nontechnical, Not-in-family,White,Male,0,0,30,North America, <=50K
379,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,50,North America, <=50K
380,"[40, 60[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
382,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
383,"[40, 60[",Private,*,Undergraduate,10,Divorced,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
384,"[20, 40[",Local-gov,*,Undergraduate,10,Married-civ-spouse,Other, Wife,White,Female,0,0,40,North America, <=50K
385,"[20, 40[",Private,*,High School,9,Never-married,Other, Not-in-family,White,Female,0,0,25,North America, <=50K
386,"[20, 40[",Private,*,High School,9,Separated,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
387,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Other, Wife,White,Female,0,2415,6,North America, >50K
388,"[0, 20[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Female,0,0,16,North America, <=50K
389,"[0, 20[",Private,*,High School,9,Never-married,Other, Other-relative,White,Female,0,0,40,North America, <=50K
390,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Wife,White,Female,0,0,40,North America, >50K
391,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Male,0,0,50,North America, <=50K
394,"[20, 40[",Private,*,High School,9,Never-married,Other, Not-in-family,White,Female,0,0,35,North America, <=50K
395,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
396,"[40, 60[",Private,*,Undergraduate,10,Divorced,Nontechnical, Unmarried,White,Female,0,0,40,North America, <=50K
397,"[20, 40[",?,*,High School,9,Never-married,Other, Other-relative,White,Female,0,0,35,North America, <=50K
398,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,55,North America, >50K
399,"[40, 60[",Self-emp-inc,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,50,North America, >50K
400,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Male,0,0,40,North America, <=50K
401,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Not-in-family,White,Female,0,0,40,North America, <=50K
402,"[40, 60[",State-gov,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, >50K
403,"[20, 40[",Private,*,Professional Education,11,Divorced,Technical, Not-in-family,White,Female,0,0,64,North America, <=50K
405,"[40, 60[",Private,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,1977,65,North America, >50K
406,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
407,"[40, 60[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,25,North America, <=50K
408,"[20, 40[",?,*,Undergraduate,10,Married-civ-spouse,Other, Wife,White,Female,0,1887,40,North America, >50K
409,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,50,North America, <=50K
410,"[40, 60[",Local-gov,*,Undergraduate,10,Divorced,Other, Not-in-family,Black,Female,0,0,24,North America, <=50K
411,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Unmarried,Black,Female,0,0,40,North America, <=50K
412,"[20, 40[",Private,*,Undergraduate,10,Divorced,Nontechnical, Unmarried,White,Female,0,0,40,North America, <=50K
413,"[40, 60[",Private,*,Graduate,16,Married-civ-spouse,Nontechnical, Husband,White,Male,15024,0,60,North America, >50K
414,"[20, 40[",State-gov,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
415,"[20, 40[",Private,*,High School,8,Divorced,Technical, Not-in-family,White,Male,0,0,50,North America, >50K
416,"[40, 60[",Private,*,Primary School,2,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
417,"[20, 40[",Private,*,High School,7,Never-married,Other, Own-child,White,Female,0,0,19,North America, <=50K
419,"[20, 40[",State-gov,*,High School,9,Divorced,Other, Unmarried,White,Female,0,0,40,North America, <=50K
420,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,30,North America, <=50K
421,"[0, 20[",Private,*,High School,7,Never-married,Nontechnical, Own-child,White,Male,2176,0,18,North America, <=50K
422,"[20, 40[",State-gov,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Wife,White,Female,0,0,40,North America, >50K
423,"[20, 40[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
424,"[20, 40[",Private,*,High School,6,Never-married,Technical, Unmarried,White,Female,0,0,35,North America, <=50K
425,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,60,North America, <=50K
426,"[20, 40[",Federal-gov,*,Graduate,14,Never-married,Technical, Not-in-family,White,Male,0,1408,40,North America, <=50K
427,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Not-in-family,White,Male,0,0,72,North America, <=50K
428,"[60, 80[",Self-emp-inc,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
429,"[40, 60[",Local-gov,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
431,"[0, 20[",?,*,High School,7,Never-married,Other, Own-child,White,Male,0,0,40,North America, <=50K
433,"[20, 40[",Private,*,Professional Education,12,Married-civ-spouse,Other, Wife,White,Female,0,0,25,North America, >50K
434,"[20, 40[",Private,*,Undergraduate,10,Never-married,Technical, Own-child,Asian-Pac-Islander,Male,0,1980,40,Asia, <=50K
435,"[20, 40[",Private,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,0,50,North America, >50K
436,"[20, 40[",Local-gov,*,High School,9,Never-married,Other, Not-in-family,Black,Male,594,0,60,North America, <=50K
437,"[20, 40[",Local-gov,*,Undergraduate,10,Never-married,Other, Not-in-family,White,Female,0,0,40,North America, <=50K
438,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
439,"[40, 60[",Local-gov,*,Undergraduate,10,Married-civ-spouse,Other, Wife,White,Female,0,0,40,North America, <=50K
440,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
441,"[40, 60[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Female,0,0,28,North America, <=50K
442,"[20, 40[",Federal-gov,*,High School,9,Never-married,Other, Own-child,White,Male,0,0,40,North America, <=50K
443,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
444,"[20, 40[",Private,*,High School,5,Never-married,Technical, Other-relative,White,Male,0,0,40,North America, <=50K
445,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Not-in-family,White,Male,0,0,35,North America, <=50K
448,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
449,"[0, 20[",?,*,High School,7,Never-married,Other, Own-child,White,Female,0,0,5,North America, <=50K
451,"[40, 60[",Self-emp-inc,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,55,North America, >50K
452,"[60, 80[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
454,"[40, 60[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Nontechnical, Wife,White,Female,0,0,40,North America, >50K
456,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Wife,White,Female,0,0,40,North America, <=50K
457,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Other, Husband,Black,Male,0,0,50,North America, <=50K
458,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,60,North America, <=50K
459,"[20, 40[",?,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
