index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
275,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Handlers-cleaners, Husband,Black,Male,0,0,40,North America, <=50K
276,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,7298,0,40,North America, >50K
277,"[35, 40[",Private,*,Some-college,10,Never-married,Exec-managerial, Not-in-family,White,Female,0,0,40,North America, <=50K
278,"[25, 30[",Private,*,Some-college,10,Never-married,Tech-support, Own-child,White,Female,0,0,40,North America, <=50K
281,"[40, 45[",Local-gov,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,5178,0,40,North America, >50K
283,"[60, 65[",Private,*,Bachelors,13,Divorced,Prof-specialty, Not-in-family,White,Female,0,0,42,North America, <=50K
284,"[20, 25[",Private,*,HS-grad,9,Never-married,Handlers-cleaners, Own-child,White,Male,0,0,40,North America, <=50K
285,"[55, 60[",Federal-gov,*,Masters,14,Married-civ-spouse,Sales, Husband,White,Male,15024,0,40,North America, >50K
286,"[40, 45[",Private,*,Prof-school,15,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,60,North America, >50K
287,"[50, 55[",Private,*,Some-college,10,Divorced,Other-service, Not-in-family,White,Male,0,0,45,North America, <=50K
288,"[25, 30[",Private,*,Bachelors,13,Never-married,Exec-managerial, Not-in-family,White,Female,0,0,40,North America, <=50K
290,"[35, 40[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,45,North America, <=50K
291,"[30, 35[",Private,*,HS-grad,9,Divorced,Prof-specialty, Not-in-family,White,Female,0,0,40,North America, <=50K
292,"[25, 30[",Local-gov,*,Bachelors,13,Never-married,Protective-serv, Not-in-family,White,Male,0,0,56,North America, <=50K
293,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Own-child,White,Male,0,0,45,North America, <=50K
294,"[25, 30[",Private,*,Bachelors,13,Never-married,Tech-support, Unmarried,Black,Female,0,0,40,North America, <=50K
295,"[65, 70[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,16,North America, <=50K
296,"[35, 40[",Self-emp-inc,*,Bachelors,13,Divorced,Sales, Not-in-family,White,Female,0,0,60,North America, <=50K
298,"[20, 25[",Private,*,HS-grad,9,Never-married,Craft-repair, Own-child,White,Male,0,0,40,North America, <=50K
299,"[35, 40[",Private,*,HS-grad,9,Divorced,Sales, Not-in-family,White,Male,0,0,80,North America, <=50K
300,"[45, 50[",Private,*,Bachelors,13,Married-civ-spouse,Adm-clerical, Husband,White,Male,7688,0,40,North America, >50K
301,"[20, 25[",Private,*,Some-college,10,Never-married,Other-service, Not-in-family,Asian-Pac-Islander,Female,0,0,25,North America, <=50K
302,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,45,North America, >50K
303,"[55, 60[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,4386,0,40,North America, >50K
305,"[40, 45[",Private,*,HS-grad,9,Divorced,Adm-clerical, Not-in-family,White,Female,0,0,40,North America, <=50K
306,"[25, 30[",Private,*,Assoc-acdm,12,Never-married,Tech-support, Not-in-family,White,Male,0,0,45,North America, <=50K
307,"[45, 50[",Private,*,Assoc-acdm,12,Never-married,Prof-specialty, Not-in-family,White,Female,0,0,33,North America, <=50K
308,"[35, 40[",Private,*,Assoc-acdm,12,Married-civ-spouse,Adm-clerical, Husband,White,Male,0,0,40,North America, >50K
309,"[40, 45[",Self-emp-inc,*,Some-college,10,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,54,North America, >50K
310,"[25, 30[",Private,*,Bachelors,13,Never-married,Sales, Not-in-family,White,Male,0,0,40,North America, <=50K
311,"[30, 35[",Private,*,Masters,14,Married-civ-spouse,Exec-managerial, Husband,Asian-Pac-Islander,Male,7298,0,35,Asia, >50K
312,"[15, 20[",?,*,Some-college,10,Never-married,?, Own-child,Black,Female,0,0,25,North America, <=50K
313,"[35, 40[",Self-emp-not-inc,*,Bachelors,13,Divorced,Prof-specialty, Not-in-family,Black,Female,0,0,40,North America, >50K
314,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Own-child,White,Male,0,0,15,North America, <=50K
315,"[20, 25[",Private,*,Some-college,10,Never-married,Machine-op-inspct, Not-in-family,White,Male,0,0,40,North America, <=50K
316,"[75, 80[",Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, <=50K
318,"[25, 30[",Private,*,Some-college,10,Never-married,Tech-support, Not-in-family,White,Female,0,0,40,North America, <=50K
319,"[60, 65[",Private,*,HS-grad,9,Widowed,Other-service, Not-in-family,White,Female,0,0,24,North America, <=50K
320,"[35, 40[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, <=50K
321,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,0,1485,50,North America, <=50K
322,"[35, 40[",Private,*,HS-grad,9,Divorced,Transport-moving, Not-in-family,White,Male,0,0,45,North America, <=50K
323,"[25, 30[",Private,*,11th,7,Never-married,Exec-managerial, Not-in-family,White,Female,0,0,40,North America, <=50K
325,"[60, 65[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,45,North America, <=50K
327,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Prof-specialty, Wife,White,Female,0,1887,50,North America, >50K
328,"[55, 60[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Handlers-cleaners, Husband,White,Male,0,0,40,North America, <=50K
329,"[65, 70[",Private,*,HS-grad,9,Never-married,Transport-moving, Not-in-family,White,Male,2050,0,55,North America, <=50K
330,"[40, 45[",Private,*,Some-college,10,Never-married,Craft-repair, Not-in-family,Black,Male,0,0,45,North America, <=50K
331,"[25, 30[",Private,*,Bachelors,13,Never-married,Adm-clerical, Not-in-family,White,Male,0,0,40,North America, <=50K
334,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,40,North America, <=50K
335,"[15, 20[",Private,*,5th-6th,3,Never-married,Other-service, Other-relative,White,Male,0,0,48,North America, <=50K
336,"[30, 35[",Private,*,HS-grad,9,Never-married,Craft-repair, Other-relative,White,Male,0,0,40,North America, <=50K
337,"[45, 50[",Private,*,Masters,14,Never-married,Prof-specialty, Not-in-family,White,Male,0,0,60,North America, <=50K
338,"[15, 20[",Private,*,HS-grad,9,Never-married,Sales, Unmarried,Black,Male,0,0,30,North America, <=50K
339,"[45, 50[",Private,*,HS-grad,9,Married-civ-spouse,Other-service, Husband,Black,Male,0,0,40,North America, <=50K
340,"[25, 30[",Private,*,Assoc-acdm,12,Never-married,Sales, Not-in-family,White,Male,0,0,40,North America, <=50K
341,"[35, 40[",Private,*,Assoc-voc,11,Married-civ-spouse,Craft-repair, Husband,White,Male,7298,0,40,North America, >50K
342,"[35, 40[",State-gov,*,HS-grad,9,Married-civ-spouse,Protective-serv, Husband,White,Male,7298,0,40,North America, >50K
343,"[30, 35[",Private,*,HS-grad,9,Never-married,Farming-fishing, Not-in-family,White,Male,0,0,20,North America, <=50K
344,"[20, 25[",State-gov,*,Some-college,10,Never-married,Protective-serv, Own-child,Black,Female,0,0,40,North America, <=50K
345,"[40, 45[",Self-emp-not-inc,*,Bachelors,13,Never-married,Sales, Not-in-family,White,Male,0,0,42,North America, <=50K
346,"[65, 70[",?,*,11th,7,Married-civ-spouse,?, Husband,White,Male,0,0,8,North America, <=50K
349,"[30, 35[",Private,*,Bachelors,13,Never-married,Prof-specialty, Own-child,White,Male,0,0,25,North America, <=50K
350,"[30, 35[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, >50K
351,"[25, 30[",Private,*,HS-grad,9,Married-civ-spouse,Other-service, Husband,White,Male,0,0,40,North America, <=50K
352,"[30, 35[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, >50K
353,"[45, 50[",Local-gov,*,11th,7,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,30,North America, <=50K
354,"[55, 60[",?,*,Bachelors,13,Married-civ-spouse,?, Husband,White,Male,0,0,40,North America, >50K
355,"[35, 40[",Federal-gov,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Husband,White,Male,0,0,40,North America, >50K
357,"[40, 45[",Private,*,Assoc-voc,11,Married-civ-spouse,Tech-support, Husband,White,Male,0,0,40,North America, >50K
358,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Wife,White,Female,0,0,35,North America, <=50K
360,"[35, 40[",Private,*,10th,6,Married-civ-spouse,Other-service, Wife,White,Female,0,0,24,North America, <=50K
361,"[60, 65[",Private,*,Masters,14,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,40,North America, >50K
362,"[40, 45[",Private,*,Bachelors,13,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,45,North America, <=50K
363,"[40, 45[",Private,*,Bachelors,13,Divorced,Exec-managerial, Not-in-family,White,Male,0,1564,45,North America, >50K
364,"[20, 25[",Private,*,HS-grad,9,Married-spouse-absent,Sales, Not-in-family,White,Male,0,0,55,North America, <=50K
365,"[25, 30[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
366,"[55, 60[",Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Sales, Husband,White,Male,0,0,45,North America, <=50K
367,"[20, 25[",Private,*,Assoc-acdm,12,Never-married,Sales, Not-in-family,White,Female,0,0,15,North America, <=50K
368,"[55, 60[",Private,*,Bachelors,13,Divorced,Exec-managerial, Not-in-family,White,Female,0,0,45,North America, >50K
369,"[35, 40[",Private,*,HS-grad,9,Divorced,Sales, Unmarried,White,Female,0,0,40,North America, <=50K
370,"[25, 30[",Federal-gov,*,Some-college,10,Never-married,Adm-clerical, Unmarried,White,Female,0,0,15,North America, <=50K
371,"[15, 20[",Private,*,11th,7,Never-married,Other-service, Own-child,White,Male,0,0,10,North America, <=50K
372,"[40, 45[",State-gov,*,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,38,North America, >50K
373,"[45, 50[",Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct, Husband,Black,Male,0,0,40,North America, <=50K
374,"[40, 45[",Private,*,HS-grad,9,Never-married,Craft-repair, Not-in-family,Black,Male,0,0,40,North America, <=50K
375,"[20, 25[",Local-gov,*,Some-college,10,Never-married,Adm-clerical, Own-child,White,Female,0,0,10,North America, <=50K
376,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Wife,White,Female,0,0,40,North America, <=50K
377,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Not-in-family,White,Male,0,0,40,North America, <=50K
378,"[45, 50[",Self-emp-not-inc,*,Masters,14,Divorced,Exec-managerial, Not-in-family,White,Male,0,0,30,North America, <=50K
379,"[35, 40[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,50,North America, <=50K
380,"[50, 55[",Private,*,HS-grad,9,Divorced,Transport-moving, Not-in-family,White,Male,0,0,40,North America, <=50K
382,"[25, 30[",Private,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
383,"[45, 50[",Private,*,Some-college,10,Divorced,Sales, Not-in-family,White,Female,0,0,40,North America, <=50K
385,"[20, 25[",Private,*,HS-grad,9,Never-married,Other-service, Not-in-family,White,Female,0,0,25,North America, <=50K
386,"[25, 30[",Private,*,HS-grad,9,Separated,Machine-op-inspct, Not-in-family,White,Male,0,0,40,North America, <=50K
387,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Adm-clerical, Wife,White,Female,0,2415,6,North America, >50K
388,"[15, 20[",Private,*,Some-college,10,Never-married,Adm-clerical, Own-child,White,Female,0,0,16,North America, <=50K
389,"[15, 20[",Private,*,HS-grad,9,Never-married,Other-service, Other-relative,White,Female,0,0,40,North America, <=50K
390,"[35, 40[",Private,*,HS-grad,9,Married-civ-spouse,Other-service, Wife,White,Female,0,0,40,North America, >50K
391,"[25, 30[",Private,*,Bachelors,13,Never-married,Craft-repair, Not-in-family,White,Male,0,0,50,North America, <=50K
393,"[30, 35[",State-gov,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,7688,0,45,Unknown, >50K
394,"[30, 35[",Private,*,HS-grad,9,Never-married,Other-service, Not-in-family,White,Female,0,0,35,North America, <=50K
395,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Tech-support, Husband,White,Male,0,0,40,North America, <=50K
396,"[45, 50[",Private,*,Some-college,10,Divorced,Handlers-cleaners, Unmarried,White,Female,0,0,40,North America, <=50K
397,"[20, 25[",?,*,HS-grad,9,Never-married,?, Other-relative,White,Female,0,0,35,North America, <=50K
398,"[25, 30[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,55,North America, >50K
399,"[50, 55[",Self-emp-inc,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,50,North America, >50K
400,"[20, 25[",Private,*,Some-college,10,Never-married,Handlers-cleaners, Own-child,White,Male,0,0,40,North America, <=50K
401,"[25, 30[",Private,*,Some-college,10,Never-married,Other-service, Not-in-family,White,Female,0,0,40,North America, <=50K
402,"[50, 55[",State-gov,*,Bachelors,13,Married-civ-spouse,Protective-serv, Husband,White,Male,0,0,40,North America, >50K
403,"[30, 35[",Private,*,Assoc-voc,11,Divorced,Tech-support, Not-in-family,White,Female,0,0,64,North America, <=50K
405,"[40, 45[",Private,*,Masters,14,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,1977,65,North America, >50K
406,"[25, 30[",Private,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Husband,White,Male,0,0,40,North America, <=50K
407,"[45, 50[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,25,North America, <=50K
408,"[25, 30[",?,*,Some-college,10,Married-civ-spouse,?, Wife,White,Female,0,1887,40,North America, >50K
409,"[30, 35[",Private,*,Some-college,10,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,50,North America, <=50K
410,"[40, 45[",Local-gov,*,Some-college,10,Divorced,Other-service, Not-in-family,Black,Female,0,0,24,North America, <=50K
411,"[20, 25[",Private,*,HS-grad,9,Never-married,Handlers-cleaners, Unmarried,Black,Female,0,0,40,North America, <=50K
412,"[30, 35[",Private,*,Some-college,10,Divorced,Exec-managerial, Unmarried,White,Female,0,0,40,North America, <=50K
413,"[45, 50[",Private,*,Doctorate,16,Married-civ-spouse,Exec-managerial, Husband,White,Male,15024,0,60,North America, >50K
414,"[30, 35[",State-gov,*,Some-college,10,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,40,North America, <=50K
415,"[35, 40[",Private,*,12th,8,Divorced,Craft-repair, Not-in-family,White,Male,0,0,50,North America, >50K
419,"[30, 35[",State-gov,*,HS-grad,9,Divorced,Transport-moving, Unmarried,White,Female,0,0,40,North America, <=50K
420,"[20, 25[",Private,*,Some-college,10,Married-civ-spouse,Sales, Husband,White,Male,0,0,30,North America, <=50K
421,"[15, 20[",Private,*,11th,7,Never-married,Handlers-cleaners, Own-child,White,Male,2176,0,18,North America, <=50K
422,"[30, 35[",State-gov,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Wife,White,Female,0,0,40,North America, >50K
423,"[25, 30[",Private,*,HS-grad,9,Divorced,Farming-fishing, Not-in-family,White,Male,0,0,40,North America, <=50K
425,"[25, 30[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,60,North America, <=50K
426,"[35, 40[",Federal-gov,*,Masters,14,Never-married,Prof-specialty, Not-in-family,White,Male,0,1408,40,North America, <=50K
427,"[20, 25[",Private,*,HS-grad,9,Never-married,Handlers-cleaners, Not-in-family,White,Male,0,0,72,North America, <=50K
428,"[60, 65[",Self-emp-inc,*,HS-grad,9,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, >50K
429,"[45, 50[",Local-gov,*,Masters,14,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,40,North America, <=50K
430,>=80,?,*,HS-grad,9,Widowed,?, Not-in-family,White,Male,0,0,24,North America, <=50K
431,"[15, 20[",?,*,11th,7,Never-married,?, Own-child,White,Male,0,0,40,North America, <=50K
432,"[40, 45[",Self-emp-not-inc,*,Bachelors,13,Married-spouse-absent,Prof-specialty, Not-in-family,White,Female,2174,0,40,North America, <=50K
433,"[30, 35[",Private,*,Assoc-acdm,12,Married-civ-spouse,Other-service, Wife,White,Female,0,0,25,North America, >50K
434,"[25, 30[",Private,*,Some-college,10,Never-married,Craft-repair, Own-child,Asian-Pac-Islander,Male,0,1980,40,Asia, <=50K
435,"[30, 35[",Private,*,Masters,14,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,50,North America, >50K
436,"[30, 35[",Local-gov,*,HS-grad,9,Never-married,Farming-fishing, Not-in-family,Black,Male,594,0,60,North America, <=50K
438,"[20, 25[",Private,*,Some-college,10,Married-civ-spouse,Adm-clerical, Husband,White,Male,0,0,40,North America, <=50K
439,"[40, 45[",Local-gov,*,Some-college,10,Married-civ-spouse,Adm-clerical, Wife,White,Female,0,0,40,North America, <=50K
440,"[25, 30[",Private,*,Bachelors,13,Never-married,Prof-specialty, Not-in-family,White,Male,0,0,40,North America, <=50K
441,"[45, 50[",Private,*,HS-grad,9,Divorced,Adm-clerical, Not-in-family,White,Female,0,0,28,North America, <=50K
442,"[20, 25[",Federal-gov,*,HS-grad,9,Never-married,Armed-Forces, Own-child,White,Male,0,0,40,North America, <=50K
443,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,40,North America, >50K
444,"[25, 30[",Private,*,9th,5,Never-married,Craft-repair, Other-relative,White,Male,0,0,40,North America, <=50K
445,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Not-in-family,White,Male,0,0,35,North America, <=50K
446,"[40, 45[",Private,*,HS-grad,9,Widowed,Exec-managerial, Unmarried,Black,Female,0,0,40,North America, <=50K
448,"[20, 25[",Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,40,North America, <=50K
449,"[15, 20[",?,*,11th,7,Never-married,?, Own-child,White,Female,0,0,5,North America, <=50K
450,"[15, 20[",Private,*,HS-grad,9,Never-married,Machine-op-inspct, Own-child,Black,Female,0,0,40,North America, <=50K
451,"[45, 50[",Self-emp-inc,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,55,North America, >50K
452,"[60, 65[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, >50K
454,"[40, 45[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Sales, Wife,White,Female,0,0,40,North America, >50K
456,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Exec-managerial, Wife,White,Female,0,0,40,North America, <=50K
458,"[20, 25[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,60,North America, <=50K
459,"[30, 35[",?,*,Some-college,10,Married-civ-spouse,?, Husband,White,Male,0,0,40,North America, <=50K
461,"[50, 55[",Local-gov,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,Black,Male,0,0,40,North America, <=50K
462,"[30, 35[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,50,North America, <=50K
464,"[20, 25[",Private,*,Bachelors,13,Never-married,Tech-support, Not-in-family,White,Female,0,0,20,North America, <=50K
465,"[35, 40[",Private,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Wife,White,Female,0,0,60,North America, <=50K
