age,balance,contact,duration,education,job,marital,month,previous,y
43,1335,unknown,371,secondary,blue-collar,married,may,0,no
38,517,unknown,288,secondary,management,married,may,0,no
46,459,unknown,221,tertiary,management,married,may,0,no
48,549,unknown,427,unknown,management,divorced,may,0,no
30,83,unknown,310,secondary,admin.,divorced,may,0,no
44,213,unknown,158,primary,blue-collar,married,may,0,no
31,203,unknown,604,primary,housemaid,married,may,0,no
42,518,unknown,198,secondary,services,single,may,0,no
40,3877,unknown,145,tertiary,management,single,may,0,no
52,1236,unknown,247,secondary,admin.,married,may,0,no
45,756,unknown,179,secondary,blue-collar,divorced,may,0,no
48,157,unknown,73,secondary,blue-collar,married,may,0,no
45,-66,unknown,263,primary,blue-collar,married,may,0,no
34,245,unknown,13,unknown,blue-collar,married,may,0,no
34,-144,unknown,79,primary,blue-collar,married,may,0,no
46,71,unknown,416,secondary,blue-collar,married,may,0,no
49,505,unknown,162,secondary,services,divorced,may,0,no
50,249,unknown,129,primary,technician,married,may,0,no
34,0,unknown,150,secondary,admin.,single,may,0,no
40,11,unknown,43,secondary,unemployed,single,may,0,no
36,639,unknown,191,secondary,admin.,married,may,0,no
59,124,unknown,26,unknown,blue-collar,divorced,may,0,no
45,82,unknown,250,secondary,blue-collar,married,may,0,no
36,107,unknown,146,tertiary,self-employed,married,may,0,no
56,473,unknown,416,secondary,services,married,may,0,no
42,372,unknown,121,secondary,services,divorced,may,0,no
30,46,unknown,114,secondary,admin.,married,may,0,no
30,34,unknown,289,tertiary,student,single,may,0,no
47,935,unknown,225,unknown,self-employed,married,may,0,no
33,-10,unknown,123,secondary,blue-collar,married,may,0,no
36,-106,unknown,130,secondary,admin.,married,may,0,no
39,471,unknown,161,primary,services,divorced,may,0,no
56,778,unknown,149,secondary,admin.,divorced,may,0,no
39,170,unknown,268,unknown,blue-collar,divorced,may,0,no
42,315,unknown,259,secondary,technician,married,may,0,no
52,3165,unknown,26,secondary,blue-collar,married,may,0,no
36,131,unknown,153,secondary,admin.,divorced,may,0,no
35,204,unknown,424,secondary,entrepreneur,married,may,0,no
47,83,unknown,179,secondary,technician,married,may,0,no
59,0,unknown,97,secondary,services,divorced,may,0,no
57,5431,unknown,383,primary,blue-collar,married,may,0,no
38,1759,unknown,440,unknown,management,married,may,0,no
46,-125,unknown,23,secondary,unemployed,married,may,0,no
34,0,unknown,195,secondary,blue-collar,married,may,0,no
28,5090,unknown,1297,secondary,services,single,may,0,yes
38,573,unknown,87,unknown,technician,married,may,0,no
56,1602,unknown,427,secondary,blue-collar,married,may,0,no
41,-137,unknown,189,primary,blue-collar,single,may,0,no
52,0,unknown,195,unknown,technician,married,may,0,no
54,193,unknown,179,secondary,services,married,may,0,no
61,195,unknown,179,secondary,retired,married,may,0,no
53,288,unknown,69,secondary,entrepreneur,married,may,0,no
47,19,unknown,105,secondary,technician,married,may,0,no
53,25,unknown,266,primary,blue-collar,married,may,0,no
46,216,unknown,524,secondary,services,married,may,0,no
39,190,unknown,96,primary,blue-collar,divorced,may,0,no
56,99,unknown,155,secondary,technician,divorced,may,0,no
55,2298,unknown,162,primary,services,divorced,may,0,no
44,17,unknown,352,tertiary,management,married,may,0,no
37,0,unknown,76,primary,technician,married,may,0,no
35,0,unknown,154,primary,blue-collar,married,may,0,no
55,840,unknown,310,secondary,blue-collar,married,may,0,no
37,358,unknown,390,secondary,services,married,may,0,no
30,0,unknown,369,secondary,technician,single,may,0,no
37,-325,unknown,112,primary,blue-collar,married,may,0,no
36,-15,unknown,341,secondary,technician,single,may,0,no
38,581,unknown,79,secondary,technician,married,may,0,no
41,4070,unknown,140,primary,admin.,divorced,may,0,no
48,74,unknown,315,secondary,retired,married,may,0,no
55,141,unknown,262,secondary,services,divorced,may,0,no
28,89,unknown,174,secondary,services,divorced,may,0,no
54,0,unknown,138,secondary,services,married,may,0,no
30,450,unknown,526,secondary,blue-collar,married,may,0,no
48,310,unknown,135,tertiary,technician,married,may,0,no
31,0,unknown,36,secondary,self-employed,married,may,0,no
38,384,unknown,1906,secondary,blue-collar,married,may,0,no
37,395,unknown,219,secondary,blue-collar,married,may,0,no
37,-118,unknown,147,unknown,services,single,may,0,no
56,5,unknown,407,primary,blue-collar,married,may,0,no
51,50,unknown,121,secondary,blue-collar,married,may,0,no
39,285,unknown,209,secondary,blue-collar,married,may,0,no
49,15,unknown,92,unknown,technician,married,may,0,no
51,653,unknown,208,primary,blue-collar,married,may,0,no
43,918,unknown,193,secondary,self-employed,married,may,0,no
32,243,unknown,144,secondary,services,married,may,0,no
29,405,unknown,65,tertiary,technician,single,may,0,no
48,1328,unknown,339,tertiary,management,divorced,may,0,no
55,255,unknown,285,primary,services,married,may,0,no
53,3397,unknown,231,secondary,blue-collar,married,may,0,no
47,2106,unknown,168,unknown,technician,married,may,0,no
39,2877,unknown,278,tertiary,management,married,may,0,no
31,60,unknown,389,tertiary,blue-collar,single,may,0,no
39,2226,unknown,158,primary,blue-collar,married,may,0,no
40,2880,unknown,145,primary,blue-collar,married,may,0,no
40,-5,unknown,78,unknown,technician,single,may,0,no
48,147,unknown,142,secondary,technician,married,may,0,no
33,7,unknown,87,secondary,technician,divorced,may,0,no
40,109,unknown,147,secondary,technician,married,may,0,no
59,-119,unknown,289,primary,retired,married,may,0,no
30,484,unknown,703,secondary,technician,married,may,0,yes
31,1852,unknown,170,tertiary,management,single,may,0,no
35,533,unknown,802,secondary,unemployed,married,may,0,no
54,21,unknown,381,secondary,technician,divorced,may,0,no
34,2434,unknown,218,unknown,admin.,single,may,0,no
32,90,unknown,57,secondary,technician,married,may,0,no
56,4246,unknown,304,unknown,admin.,divorced,may,0,no
32,395,unknown,241,tertiary,admin.,single,may,0,no
42,15,unknown,230,primary,blue-collar,married,may,0,no
33,85,unknown,262,tertiary,services,married,may,0,no
52,-184,unknown,392,tertiary,entrepreneur,married,may,0,no
52,660,unknown,201,secondary,services,married,may,0,no
52,-183,unknown,145,primary,blue-collar,divorced,may,0,no
30,1144,unknown,252,secondary,unemployed,divorced,may,0,no
44,1,unknown,235,secondary,services,divorced,may,0,no
35,69,unknown,235,secondary,admin.,married,may,0,no
55,220,unknown,328,secondary,management,single,may,0,no
33,332,unknown,116,primary,blue-collar,married,may,0,no
37,240,unknown,246,secondary,blue-collar,single,may,0,no
42,0,unknown,293,secondary,technician,single,may,0,no
43,0,unknown,37,secondary,unemployed,married,may,0,no
38,898,unknown,132,tertiary,entrepreneur,married,may,0,no
37,123,unknown,530,secondary,technician,married,may,0,no
31,252,unknown,175,secondary,student,single,may,0,no
41,65,unknown,524,tertiary,management,married,may,0,no
41,-366,unknown,29,secondary,technician,married,may,0,no
29,209,unknown,311,secondary,student,single,may,0,no
38,221,unknown,211,secondary,admin.,single,may,0,no
44,4,unknown,312,tertiary,self-employed,divorced,may,0,no
39,104,unknown,412,secondary,admin.,married,may,0,no
28,312,unknown,392,secondary,technician,single,may,0,no
33,-349,unknown,191,secondary,blue-collar,married,may,0,no
41,4,unknown,284,unknown,services,married,may,0,no
40,-322,unknown,144,primary,blue-collar,married,may,0,no
29,-150,unknown,328,secondary,admin.,married,may,0,no
38,1349,unknown,100,unknown,management,married,may,0,no
32,281,unknown,226,tertiary,admin.,married,may,0,no
45,1259,unknown,507,secondary,services,married,may,0,no
33,101,unknown,392,secondary,admin.,single,may,0,no
34,848,unknown,684,secondary,blue-collar,married,may,0,no
41,89,unknown,333,unknown,entrepreneur,married,may,0,no
41,140,unknown,311,secondary,blue-collar,married,may,0,no
35,148,unknown,128,secondary,admin.,single,may,0,no
40,200,unknown,322,secondary,technician,single,may,0,no
60,46,unknown,202,primary,self-employed,married,may,0,no
47,201,unknown,92,secondary,services,divorced,may,0,no
46,530,unknown,739,primary,blue-collar,married,may,0,no
31,0,unknown,273,secondary,blue-collar,single,may,0,no
49,1,unknown,260,secondary,self-employed,married,may,0,no
29,43,unknown,268,secondary,blue-collar,married,may,0,no
31,-173,unknown,396,tertiary,management,single,may,0,no
38,389,unknown,262,tertiary,management,married,may,0,no
37,215,unknown,308,primary,blue-collar,married,may,0,no
35,-131,unknown,467,secondary,technician,married,may,0,no
31,783,unknown,320,secondary,management,single,may,0,no
41,0,unknown,160,secondary,admin.,married,may,0,no
46,80,unknown,245,unknown,services,married,may,0,no
40,105,unknown,189,secondary,services,divorced,may,0,no
29,182,unknown,477,secondary,admin.,married,may,0,no
49,82,unknown,310,secondary,admin.,married,may,0,no
42,0,unknown,65,tertiary,management,married,may,0,no
54,510,unknown,196,secondary,services,married,may,0,no
40,242,unknown,221,tertiary,management,single,may,0,no
53,244,unknown,197,secondary,admin.,married,may,0,no
49,92,unknown,221,tertiary,management,married,may,0,no
40,0,unknown,64,primary,blue-collar,married,may,0,no
29,948,unknown,75,secondary,student,single,may,0,no
36,23,unknown,400,primary,blue-collar,married,may,0,no
37,710,unknown,378,secondary,technician,married,may,0,no
39,1205,unknown,118,secondary,services,married,may,0,no
36,368,unknown,1597,secondary,technician,married,may,0,yes
44,1631,unknown,346,tertiary,entrepreneur,married,may,0,no
40,6,unknown,60,secondary,admin.,married,may,0,no
49,26,unknown,276,secondary,blue-collar,married,may,0,no
30,-48,unknown,152,unknown,technician,single,may,0,no
57,2142,unknown,251,tertiary,management,married,may,0,no
24,77,unknown,390,secondary,services,single,may,0,no
46,401,unknown,306,unknown,blue-collar,married,may,0,no
33,21,unknown,189,secondary,admin.,married,may,0,no
43,0,unknown,125,secondary,services,divorced,may,0,no
43,-497,unknown,234,secondary,admin.,single,may,0,no
40,369,unknown,79,primary,blue-collar,divorced,may,0,no
44,78,unknown,13,unknown,technician,single,may,0,no
35,226,unknown,283,tertiary,technician,single,may,0,no
47,503,unknown,109,secondary,technician,married,may,0,no
33,372,unknown,132,secondary,blue-collar,married,may,0,no
31,0,unknown,144,secondary,admin.,married,may,0,no
40,0,unknown,121,secondary,blue-collar,divorced,may,0,no
36,125,unknown,95,tertiary,entrepreneur,married,may,0,no
56,4,unknown,31,primary,retired,divorced,may,0,no
40,419,unknown,112,unknown,admin.,single,may,0,no
41,322,unknown,87,secondary,admin.,divorced,may,0,no
53,303,unknown,593,secondary,retired,married,may,0,no
39,607,unknown,99,secondary,blue-collar,married,may,0,no
44,579,unknown,198,secondary,blue-collar,divorced,may,0,no
38,3047,unknown,285,secondary,admin.,married,may,0,no
54,83,unknown,190,secondary,technician,divorced,may,0,no
58,68,unknown,172,tertiary,management,married,may,0,no
52,58,unknown,213,primary,blue-collar,married,may,0,no
28,251,unknown,178,secondary,admin.,single,may,0,no
36,688,unknown,174,secondary,blue-collar,married,may,0,no
60,364,unknown,631,primary,retired,married,may,0,no
42,55,unknown,176,secondary,services,divorced,may,0,no
42,101,unknown,32,secondary,admin.,married,may,0,no
44,105,unknown,1529,tertiary,management,married,may,0,no
51,325,unknown,254,primary,blue-collar,divorced,may,0,no
49,198,unknown,200,primary,blue-collar,married,may,0,no
47,209,unknown,135,unknown,entrepreneur,married,may,0,no
37,183,unknown,112,secondary,blue-collar,married,may,0,no
34,105,unknown,314,tertiary,management,married,may,0,no
35,109,unknown,597,secondary,services,married,may,0,no
35,376,unknown,207,secondary,blue-collar,single,may,0,no
40,-7,unknown,410,primary,blue-collar,married,may,0,no
55,0,unknown,160,secondary,technician,married,may,0,no
55,143,unknown,42,secondary,retired,married,may,0,no
35,550,unknown,55,tertiary,management,single,may,0,no
57,162,unknown,155,primary,blue-collar,married,may,0,no
53,115,unknown,336,tertiary,management,married,may,0,no
41,512,unknown,233,primary,blue-collar,married,may,0,no
57,807,unknown,211,unknown,blue-collar,married,may,0,no
45,248,unknown,88,unknown,blue-collar,married,may,0,no
43,1211,unknown,208,primary,blue-collar,married,may,0,no
56,7,unknown,305,unknown,self-employed,married,may,0,no
31,281,unknown,206,tertiary,entrepreneur,married,may,0,no
37,88,unknown,128,secondary,blue-collar,single,may,0,no
30,32,unknown,122,tertiary,management,married,may,0,no
30,115,unknown,66,secondary,admin.,single,may,0,no
54,254,unknown,66,secondary,blue-collar,married,may,0,no
36,144,unknown,164,tertiary,management,married,may,0,no
55,383,unknown,343,tertiary,unemployed,married,may,0,no
37,569,unknown,126,secondary,admin.,single,may,0,no
38,0,unknown,59,secondary,housemaid,married,may,0,no
48,3754,unknown,249,secondary,admin.,married,may,0,no
55,6920,unknown,406,tertiary,housemaid,divorced,may,0,no
59,307,unknown,250,secondary,services,married,may,0,no
37,-421,unknown,183,secondary,technician,married,may,0,no
33,60,unknown,190,secondary,blue-collar,divorced,may,0,no
44,67,unknown,220,primary,blue-collar,married,may,0,no
57,402,unknown,153,secondary,technician,married,may,0,no
30,800,unknown,95,tertiary,self-employed,single,may,0,no
42,239,unknown,191,tertiary,technician,married,may,0,no
51,421,unknown,216,secondary,blue-collar,divorced,may,0,no
44,161,unknown,89,secondary,admin.,divorced,may,0,no
46,289,unknown,51,secondary,technician,married,may,0,no
29,110,unknown,169,secondary,student,single,may,0,no
39,245,unknown,148,primary,blue-collar,married,may,0,no
42,0,unknown,132,secondary,services,married,may,0,no
50,156,unknown,117,primary,blue-collar,married,may,0,no
42,0,unknown,275,secondary,technician,single,may,0,no
39,20,unknown,124,secondary,admin.,married,may,0,no
55,92,unknown,118,tertiary,technician,single,may,0,no
46,89,unknown,479,secondary,services,married,may,0,no
42,166,unknown,285,secondary,blue-collar,married,may,0,no
45,103,unknown,35,tertiary,management,married,may,0,no
43,-454,unknown,322,primary,blue-collar,married,may,0,no
42,445,unknown,202,secondary,admin.,married,may,0,no
30,4,unknown,172,secondary,admin.,married,may,0,no
47,1001,unknown,201,secondary,blue-collar,married,may,0,no
51,-69,unknown,216,secondary,services,divorced,may,0,no
38,42,unknown,195,secondary,technician,single,may,0,no
57,1617,unknown,96,unknown,technician,married,may,0,no
42,221,unknown,720,tertiary,management,divorced,may,0,no
32,210,unknown,188,secondary,technician,divorced,may,0,no
46,0,unknown,70,tertiary,management,married,may,0,no
29,185,unknown,141,tertiary,student,single,may,0,no
59,836,unknown,106,secondary,retired,married,may,0,no
32,301,unknown,395,secondary,blue-collar,single,may,0,no
44,503,unknown,629,primary,blue-collar,married,may,0,no
40,407,unknown,502,primary,retired,married,may,0,no
31,53,unknown,446,secondary,blue-collar,single,may,0,no
46,2303,unknown,241,tertiary,self-employed,married,may,0,no
43,144,unknown,131,tertiary,management,married,may,0,no
34,205,unknown,312,secondary,services,married,may,0,no
39,305,unknown,275,tertiary,management,married,may,0,no
30,251,unknown,120,secondary,blue-collar,divorced,may,0,no
56,0,unknown,333,secondary,retired,married,may,0,no
29,8,unknown,113,secondary,technician,married,may,0,no
40,139,unknown,91,secondary,blue-collar,divorced,may,0,no
36,184,unknown,128,secondary,services,married,may,0,no
37,238,unknown,200,secondary,blue-collar,single,may,0,no
35,0,unknown,326,secondary,admin.,married,may,0,no
35,0,unknown,292,primary,blue-collar,married,may,0,no
47,222,unknown,68,primary,services,married,may,0,no
31,414,unknown,215,secondary,services,married,may,0,no
56,223,unknown,97,primary,retired,single,may,0,no
57,197,unknown,32,secondary,technician,married,may,0,no
36,-251,unknown,162,secondary,blue-collar,married,may,0,no
45,-139,unknown,152,secondary,self-employed,divorced,may,0,no
47,733,unknown,268,unknown,blue-collar,married,may,0,no
29,0,unknown,104,tertiary,technician,single,may,0,no
